X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8569988.05011861,4706216.16668033,12001402_12025352_36003352,12001402,245.34100342,14TH ST NE & CONSTITUTION AVE NE & Ramp-36003352,13,2ded2c34b4691624c6281796e7ca95dd,3109a,,4387647
-8573138.00263034,4705579.69735124,14047972_14091202,14047972,411.50201416,INDEPENDENCE AVE SW & WASHINGTON AVE SW,13,aef9c86831fe5db40bfb9ce139950cf1,2204,,4387654
-8573401.47698311,4707548.13886636,11000402_11047772,11047772,251.50700378,I ST NW & 4TH ST NW,13,cc84dc7c5205059f77f9fa07499fcc4a,2271,,4387669
-8569459.22801361,4704821.2551622,13001702_13071892,13001702,837.15899658,17TH ST SE & POTOMAC AVE SE,13,c78f8bdb520c2b275f4dea5a1d866588,4054,,4387681
-8566394.44921253,4705867.46414983,13061162_13075662_25031913,25031913,307.19299316,EAST CAPITOL ST SE Service Rd & MINNESOTA AVE SE & RIDGE RD SE,13,08f226145d4af4a0df31fd9796992cbe,4179,,4387683
-8571992.51483083,4705222.36729848,13000202_13026912,13026912,481.01300049,D ST SE & 2ND ST SE,13,536e0b3b9c69f16629f8f61897d7e493,4004,,4387706
-8578298.23200928,4708102.67349462,11057852_11085862,11085862,289.5039978,THOMAS JEFFERSON ST NW & M ST NW,13,4ef1647f714872f4fd18782d8ab46f5b,6161,,4387716
-8574907.73630995,4713474.7086393,11001302_58013602,58013602,0,Driveway-58013602 & 13TH ST NW,13,25b029d43a1e793555996d66a604940c,5049,,4387745
-8567876.01580168,4710799.02058601,12003002_12015992,12015992,3053.58496094,BLADENSBURG RD NE & 30TH ST NE,13,8cc6abe3243f6b0534d3f980c66cade4,3139,,4387755
-8571428.51669314,4706369.09357846,12000602_12019822_12059602,12019822,976.53100586,C ST NE & MASSACHUSETTS AVE NE & 6TH ST NE,13,f29d7c1c355aa6062d0ddcca51a14eb9,3069a,,4387762
-8568829.20233579,4702213.96297697,13040752_13094282_58016222,13040752,1534.80004883,GOOD HOPE RD SE & WOODMONT PL SE & Driveway-58016222,13,87dbef693b34ff7a61be0db2891d9d80,4225,,4387787
-8580131.15944143,4716906.14278106,11025152_11067142_36002342_36002352,11025152,8000.12792969,CONNECTICUT AVE NW & OLIVER ST NW & Ramp-36002342 & Ramp-36002352,13,2b41e1c6afb18dad7b74167ea03552bd,6076,,4387808
-8572256.48665702,4704996.18503007,13000102_13065392,13000102,702.80401611,1ST ST SE & NORTH CAROLINA AVE SE,13,29733f3d11853cfe199e2c7a65346368,4003b,,4387822
-8580939.45442914,4708882.85544888,11037892_11072862,11037892,699.02502441,FOXHALL RD NW & Q ST NW,13,070d0caab51fca1f74c7f4da61c07381,6090,,4387834
-8575157.59659892,4708115.68197446,11001402_11085732*1,11085732,0,THOMAS CIR NW & 14TH ST NW,13,8a0b4eeb9487655e40404eb369a274de,1027,,4387835
-8574493.10890764,4707955.42757539,11001002_11053492,11001002,1342.24694824,10TH ST NW & L ST NW,13,2662d4bdb94baca8272d16626a582099,2093,,4387855
-8579851.70167188,4709158.8994027,11003802_11075332,11075332,858.15002441,RESERVOIR RD NW & 38TH ST NW,13,955fd0dfa30e380043180d0e14bebc37,6034,,4387878
-8569563.52854016,4707741.67983176,12015992_12050892_12066362,12015992,322.16000366,BLADENSBURG RD NE & K ST NE & OATES ST NE,13,776ad3a55e5737fbf4e39d11dcb3204f,3144,,4387892
-8579024.3379138,4709322.36807619,11074162_11094052,11074162,4503.35595703,R ST NW & WISCONSIN AVE NW,13,1d27f9301fc4152ba90a14bfd4b11dfd,6150,,4387910
-8573296.12352013,4706440.84106445,11000302_11019822,11000302,420.68301392,3RD ST NW & C ST NW,13,042fd39bf80b57285c83fd741a83f2b7,2015,,4387913
-8575450.28212857,4707718.82512636,11001502_11050892_21050891,11050892,2211.07104492,K ST NW & 15TH ST NW & K ST NW Service Rd,13,e99d5a01581b966bcc14f66029621252,1037,,4387921
-8573535.6556196,4696277.1316444,14053622_14068122,14053622,109.73500061,LABORATORY RD SW & OVERLOOK AVE SW,14,5cb97d6ff11b9049b60efccd56050907,4170,,4387952
-8570166.08412543,4706439.4899258,12019822_12085212,12019822,1960.55505371,C ST NE & TENNESSEE AVE NE,13,253b1129ba43ff1cfe4d17be47bc00bc,3218,,4387972
-8576796.96360824,4706228.87594902,11002102_11025352,11002102,0,21ST ST NW & CONSTITUTION AVE NW,13,5281c27e63da41ae44b82b5c1576b77b,1133,,4387981
-8574494.72719677,4707118.16738001,11001002_11038612,11001002,692.45898438,10TH ST NW & G ST NW,13,f5b2eb9dc46087a593e6090dc0b3d785,2089,,4388021
-8574108.28265582,4710818.38325055,11033862_11040042,11033862,0,EUCLID ST NW & GEORGIA AVE NW,13,b34e55c37eaa29d76b87ce31aaab7c92,5126,,4388037
-8573940.30139175,4709165.90637536,11059022_11074162_11075462,11059022,334.35299683,MARION ST NW & R ST NW & RHODE ISLAND AVE NW,14,9f341eb9a9be8b01c4037293f9fef3aa,3044,,4388084
-8583454.4078175,4712472.25316608,11027092_11057002,11057002,1286.59204102,LOUGHBORO RD NW & DALECARLIA PKWY NW,13,96fdeb40bec98b3211dcbeb3ab6242dd,6262,,4388091
-8574521.23111107,4711482.29120785,11048752_11080082,11048752,1753.13598633,IRVING ST NW & SHERMAN AVE NW,13,31f74e527d2c69162fc1dae95cda7656,5173,,4388127
-8568419.36661592,4703615.45130315,13054992_13061162A_13061162A_13061162A_13069812_36002872,13069812,3181.41503906,PENNSYLVANIA AVE SE & L'ENFANT SQ SE & MINNESOTA AVE SE & Ramp-36002872,13,b251534b7b174c00827f4f5e88524152,4201,,4388130
-8573083.24918955,4713387.2466759,11076702_11078732_11088012,11076702,711.53997803,ROCK CREEK CHURCH RD NW & SCOTT RD NW & UPSHUR ST NW,13,41901c755fd7cb8acba714e56ecb8577,5166,,4388159
-8572608.34315578,4709267.48049244,11074622_12074622_15065322,11074622,0,RANDOLPH PL NW & RANDOLPH PL NE & NORTH CAPITOL ST BN,13,ff6834652eac867d2207268d1d07de75,3042,,4388162
-8564113.24375813,4705894.33388131,12004902_15031912,12004902,0,49TH ST NE & EAST CAPITOL ST BN,13,ee614ea41842f540fa9433a65ca3882c,4172,,4388175
-8569989.09493424,4705084.86365112,13001402_13026912_13052262,13052262,679.98400879,KENTUCKY AVE SE & 14TH ST SE & D ST SE,13,5f6face2ef4c5771cb77a1576e9fb0d0,4047,,4388198
-8575276.95946874,4713501.46227271,11011052_11089112,11011052,520.10900879,ARKANSAS AVE NW & VARNUM ST NW,13,bbc59890b97a342859e38ddda113be33,5053a,,4388207
-8575159.24437077,4706227.72899569,11001402_11025352,11001402,284.88299561,14TH ST NW & CONSTITUTION AVE NW,13,0250b56e22dc8214c47b0cba5b51e117,1008,,4388227
-8574368.4455062,4710102.78624648,11036722_11090152,11036722,1642.51000977,FLORIDA AVE NW & W ST NW,13,164c4dd343e41ce09f4274f7b99b65ea,2285,,4388239
-8568013.30661432,4703398.32227102,13002802_13069812,13069812,3540.29711914,PENNSYLVANIA AVE SE & 28TH ST SE,13,1fc7dabd13db504938c750088ba1f249,4141,,4388262
-8574898.67809444,4707548.29002725,11001302_11047772,11047772,1579.98303223,I ST NW & 13TH ST NW,13,3397b12d67531d9983efd5d9ae530d47,2136,,4388279
-8574269.11789337,4709373.67216005,11000902_11077672,11077672,1185.29602051,S ST NW & 9TH ST NW,13,a2440a11431d0122f898f87ae60d48c9,2084,,4388283
-8578187.56672022,4708105.1468697,11003002_11057852,11057852,4233.36083984,M ST NW & 30TH ST NW,13,c616a2cbe952a520d5ce1db1144e8561,6012,,4388285
-8572956.48597421,4706434.66912,11000102_11019822,11000102,371.73800659,1ST ST NW & C ST NW,13,02fea5bec5a67eb1ae47aba924b3b57e,2001,,4388286
-8576859.20352479,4709896.4603129,11025152_11094832,11094832,508.88000488,WYOMING AVE NW & CONNECTICUT AVE NW,13,a8640753bbbaf315c09f384eabad9d20,1385,,4388288
-8572556.41238345,4699508.03665721,14058542_36003242_36003492,36003242,209.39199829,Ramp-36003242 & MALCOLM X AVE SW & Ramp-36003492,14,5d88b3028c9b2953f2387036d66bce01,4249a,,4388298
-8577464.28358236,4709307.04119487,11002402_11059602,11002402,1039.9699707,24TH ST NW & MASSACHUSETTS AVE NW,13,0875c9085f369cc5f2f984a9981632fd,6005,,4388334
-8576248.32776781,4706306.28015889,11001802_11089892,11089892,111.375,VIRGINIA AVE NW & 18TH ST NW,13,aefba4071fd35fb3059b258e1a0b9d31,1102,,4388340
-8581283.56944842,4708660.58719361,11057912_11072862_47017142,11057912,605.16601563,MACARTHUR BLVD NW & Q ST NW & Alley-47017142,13,3319ebe382cb557d8b6ecb58e7a88903,6098,,4388341
-8574494.57833083,4708919.08752673,11001002_11075462,11001002,2090.04589844,10TH ST NW & RHODE ISLAND AVE NW,13,40ab749b346471a86d6aa38400ca5d47,2099,,4388349
-8575657.97008304,4712953.78759667,11001602_11011052,11001602,4375.76806641,16TH ST NW & ARKANSAS AVE NW,13,0c5383dfe1667049050511ff5f9aa777,5083,,4388358
-8564680.12837593,4707751.24378171,12004502_12079952,12004502,617.99798584,45TH ST NE & SHERIFF RD NE,13,58303ec0342e1f7d5376059f7f671119,4084,,4388361
-8570405.18451164,4714858.03737561,12039062_12078192,12078192,1118.38696289,SARGENT RD NE & GALLATIN ST NE,13,5321b013865e7e51eb42e7b359293448,3199,,4388366
-8570514.76009673,4707713.56635305,12001202_12050892,12001202,1343.89404297,12TH ST NE & K ST NE,13,1354fd5ccf6e717f06990d1d63ca9878,3099a,,4388374
-8573075.03903534,4714686.05354255,11000202_11034972_11064222,11000202,1913.27697754,2ND ST NW & FARRAGUT ST NW & NEW HAMPSHIRE AVE NW,13,2b283ca5dd771f71698f944222223bd1,5155,,4388395
-8568725.82009865,4712237.11740351,12002202_12064612,12064612,1666.67297363,NEWTON ST NE & 22ND ST NE,13,d23fd5dbde9c0278ad974a089f5112af,3204,,4388423
-8577182.26531366,4706461.25717735,11002302_58019522,11002302,390.2250061,23RD ST NW & Driveway-58019522,13,70f8b55b9b45405f29faf3c3bb9fe1f8,1155,,4388432
-8567959.10323646,4711249.92223018,12081442_12089962,12081442,1477.98706055,SOUTH DAKOTA AVE NE & VISTA ST NE,13,40d291f446d24f09c5a963b5301ad34d,3214,,4388433
-8571984.68534235,4701737.22297551,13035682_14028302_15081252_15081252_15081252A_15081252A_64010532,15081252,3288.20703125,SOUTH CAPITOL ST BN & DEFENSE BLVD SW & SOUTH CAPITOL ST BN & FIRTH STERLING AVE SE & ANACOSTIA RIVER TRAIL SW,13,a3a7f85863320a3db85d1840b3b70f4e,4186,,4388434
-8569728.55906587,4711033.94978268,12038092_12075462,12038092,2240.85205078,FRANKLIN ST NE & RHODE ISLAND AVE NE,13,22db7b3d968eabaa0b54b91e297a7e72,3193,,4388444
-8576239.68855782,4709008.588879,11001802_11064222_47061522,11001802,2159.86499023,18TH ST NW & NEW HAMPSHIRE AVE NW & Alley-47061522,13,b329056c22b5fcf5ed33d5481ea40697,1099,,4388493
-8575995.96117311,4705911.05410449,11001702_14001702,14001702,0,17TH ST SW & 17TH ST NW,13,f3d9e3ab0d38f1ef5a560dd617b3af22,1071,,4388510
-8569273.04059228,4708323.08698488,12001702_12015992_12062462,12015992,827.04998779,BLADENSBURG RD NE & 17TH ST NE & MOUNT OLIVET RD NE,13,ebea619ab2a514462edf3a56a6200b0e,3117,,4388538
-8572253.80114362,4703731.17042015,13000102_13063182,13000102,1383.7199707,1ST ST SE & N ST SE,13,ea8592cb169c02cc3de39cfc24d8d92e,2264,,4388548
-8581209.21293339,4708628.36291466,11057912_11072862_58016332,11057912,542.06500244,MACARTHUR BLVD NW & Q ST NW & Driveway-58016332,13,7107bef47b9053578ed888e6c23e130f,6098,,4388562
-8576599.15551846,4707701.92167463,11002002_21050891,11002002,1037.89599609,20TH ST NW & K ST NW Service Rd,13,f7a7779cde07a834b351659ec8abb03d,1123,,4388563
-8571547.60566776,4705361.07488598,13065392_13069812,13069812,389.25100708,PENNSYLVANIA AVE SE & NORTH CAROLINA AVE SE,13,6e4d76ff8ebfad815aeb9853da4a7416,4057,,4388564
-8575646.3458449,4719403.26006428,11001602_11050572,11001602,9376.75585938,16TH ST NW & JONQUIL ST NW,13,745cb24cc61c7794d919ab2a6ded9f8a,5262,,4388579
-8573592.97365068,4709373.94384456,11064282_11077672,11064282,2540.69897461,NEW JERSEY AVE NW & S ST NW,13,8f8957f1c4537168b61f3805e7730425,3029a,,4388590
-8573253.82704658,4718075.25291776,11020862_11058822,11058822,231.24699402,MAPLE ST NW & CARROLL ST NW,13,01b5bce8efea9821f0a0939854c9745a,5115,,4388601
-8580188.41767371,4716090.83818645,11003902_11060642,11060642,4082.65795898,MILITARY RD NW & 39TH ST NW,13,5c8a9906b22898907311a03a8929cb6c,6243,,4388624
-8577920.3655027,4709736.51292759,11014952_11059602_47029982,47029982,69.98100281,Alley-47029982 & BELMONT RD NW & MASSACHUSETTS AVE NW,13,055ed2e362de0b639dbbffe3ce16ac37,6105,,4388625
-8569995.91897489,4713690.03134138,12001402_12081442_12092102,12081442,3950.36499023,SOUTH DAKOTA AVE NE & 14TH ST NE & WEBSTER ST NE,13,fa578851dab015d774aa2dbbda25abb2,3201,,4388629
-8568954.32309836,4712474.7751191,12002002_12081442,12002002,2274.28295898,20TH ST NE & SOUTH DAKOTA AVE NE,13,feae0ada7a7d841db96f9842a3351a6a,3203,,4388633
-8575157.8843709,4705580.42703853,14001402_14047972,14047972,1985.79504395,INDEPENDENCE AVE SW & 14TH ST SW,13,4d2c85fa5f2ffcdf21f60cc310af931d,1223,,4388644
-8567367.00203798,4700484.44017314,13063502_13081512,13063502,2746.34912109,NAYLOR RD SE & SOUTHERN AVE SE,13,56dbfa7e0e131c61678f3305dd85e97e,4252,,4388654
-8570299.73480254,4704382.13272444,13001302_13071892,13071892,733.01202393,POTOMAC AVE SE & 13TH ST SE,13,1fdb732282692112cdf221353b368d12,4043,,4388659
-8582444.35890798,4709949.0073894,11088462_58013462,11088462,2587.29907227,V ST NW & Driveway-58013462,13,517553c6262061db87d5a551647d2dfc,6101,,4388664
-8575812.63757535,4705603.08223264,14047972A_36003232,14047972A,367.91699219,INDEPENDENCE AVE SW & Ramp-36003232,13,89239408dd3319484b74a574f4274c0d,1248,,4388669
-8579464.67348536,4710105.05881289,11090092_11094052,11094052,2001.22802734,WISCONSIN AVE NW & W PL NW,13,2b48513bb038eb40431cdcbea53d5e63,6153,,4388671
-8575157.62324775,4708622.87853518,11001402_11075462,11001402,2066.33398438,14TH ST NW & RHODE ISLAND AVE NW,13,da71c49f15e7dee01794bd68040916e4,1024,,4388686
-8580320.00710511,4713868.23524041,11093992_11094052,11093992,901.01397705,WINDOM PL NW & WISCONSIN AVE NW,13,909dc715d39a0fe4563405c86488fa98,6015a,,4388721
-8564459.9472557,4703544.79832148,13016902_13075662,13016902,554.94702148,BOWEN RD SE & RIDGE RD SE,13,e8e16ad70f9e372e068ed1681970e340,4149,,4388746
-8573290.68542437,4705759.70689079,14000302_14049792,14000302,108.7539978,3RD ST SW & JEFFERSON DR SW,13,2a79ea62410ea7bb6aca0725e5ea3210,2183,,4388749
-8577845.14427607,4707414.49942982,11002702_11089892_21089891,11002702,0,27TH ST NW & VIRGINIA AVE NW & VIRGINIA AVE NW Service Rd,13,8bae7cd04828ee1b1f4ae2dfe352861c,1174,,4388753
-8577250.32463053,4708942.9853639,11002302_11072862,11002302,2272.16699219,23RD ST NW & Q ST NW,13,b5f4410b0a12de02003bf55f9b27dba0,1164,,4388772
-8572256.55425311,4706446.84999065,12000102_12019822,12000102,423.47000122,1ST ST NE & C ST NE,13,d246fcb8b06eaeea15dc07fab1959ef8,2158,,4388790
-8576071.63548592,4709942.04993477,11021842_11036722,11021842,0,CHAMPLAIN ST NW & FLORIDA AVE NW,13,42f217308bb896493f0b3dc8cbd3201c,1235a,,4388791
-8572607.55395604,4709763.59821046,11075462_12075462,11075462,0,RHODE ISLAND AVE NW & RHODE ISLAND AVE NE,13,ef7aa2b8f2c8a544a1e9b88f3643540d,3043,,4388793
-8575781.38051187,4705600.79938638,14047972A_14058502A,14058502A,1063.5760498,MAINE AVE SW & INDEPENDENCE AVE SW,14,10c53a3349f02afd9e203e9a74d84237,1248,,4388812
-8580899.06477954,4714661.58811029,11022552_11076312,11076312,384.02099609,RIVER RD NW & CHESAPEAKE ST NW,13,a3abfd96d9cf87d445038cec22975980,6044,,4388830
-8570300.13330976,4705785.28673077,13001302_13059602,13059602,61.31999969,MASSACHUSETTS AVE SE & 13TH ST SE,13,d3a530a07da7d3caab9ee2d3a70a791c,4226,,4388833
-8567445.52141163,4710721.43315188,12003132_12030222_12081442,12081442,902.62799072,SOUTH DAKOTA AVE NE & 31ST PL NE & DOUGLAS ST NE,13,0aa1bbfbdeefea269adb70e65e6ac686,3207,,4388841
-8573556.69752997,4706013.5960931,11000402_11058242,11058242,205.50999451,MADISON DR NW & 4TH ST NW,13,bab1bc917fe0195f851ab0c360674ab4,2029,,4388842
-8575810.02186078,4705489.2431143,14047972_36003232,14047972,2521.44311523,INDEPENDENCE AVE SW & Ramp-36003232,13,d7f667155ea1b2bd188f2635bc85a31d,1250,,4388847
-8574636.15579678,4717365.5669255,11040042_11088792,11040042,5998.12988281,GEORGIA AVE NW & VAN BUREN ST NW,13,cf93a908a17de7aa7dec16bed74d23a4,5147,,4388849
-8568834.97524685,4706399.64979441,12002102_12002202_12019822,12019822,3003.83496094,C ST NE & 21ST ST NE & 22ND ST NE,13,e43eb881aee2398295144973400f5dec,3133,,4388857
-8576127.28822204,4709162.22479887,11064222_11074162,11074162,2742.13598633,R ST NW & NEW HAMPSHIRE AVE NW,13,d7127e09f96bffe0b37acfd63921ebd8,1186,,4388864
-8570378.73582015,4714048.92337515,12078192_12081442,12081442,4358.81494141,SOUTH DAKOTA AVE NE & SARGENT RD NE,13,404a97ab9283dad38d1531591fa47ba4,3212,,4388876
-8571344.0051341,4712014.85295057,12060582_12061422,12061422,0,MONROE ST NE & MICHIGAN AVE NE,13,b22c9880c477769d4ac33522e0d0bbf0,3235,,4388877
-8574731.83624949,4705209.71622439,14001202_14026912_36002782,36002782,100.09799957,Ramp-36002782 & D ST SW & 12TH ST SW,13,d0050be38e8b2438d78e11e3739c9454,1217,,4388962
-8571246.83373891,4714890.23595069,12039262_12081442,12081442,5298.41894531,SOUTH DAKOTA AVE NE & GALLOWAY ST NE,13,dd53df57d3536817906b6b0c67813662,3208,,4388963
-8576438.58718393,4707894.24432315,11001902_11053492,11001902,1292.68005371,19TH ST NW & L ST NW,13,2ffe3cd1c019c72b8c0985a4ed34c91f,1112,,4388984
-8575664.21194424,4709950.00266163,11001602_11088462,11001602,2045.5279541,16TH ST NW & V ST NW,13,6a2a2d1c161fc28a26349f908585926f,5106,,4388991
-8576603.52555945,4706228.84457722,11002002_11025352,11002002,0,20TH ST NW & CONSTITUTION AVE NW,13,1f49d673d158305a0ee95a55bcb28a9b,1117,,4388996
-8576601.31426918,4706785.75144863,11002002_11031332_11031422,11002002,326.86300659,20TH ST NW & E ST NW & E EXPY NW,13,aa063a26cad9affd22c7b1f36bc908c6,1119,,4389042
-8580599.48446832,4708293.19007149,11037892_11057912,11037892,170.28999329,FOXHALL RD NW & MACARTHUR BLVD NW,13,e761ebaeade0395b04474410bec81e16,6045,,4389072
-8569781.64878847,4704652.57391887,13001502_13071892,13001502,968.21899414,15TH ST SE & POTOMAC AVE SE,13,42e808e176212fddeb6cc15ffbf543f7,4050a,,4389082
-8577533.91528418,4708110.64261762,11002502_11057852,11002502,910.14300537,25TH ST NW & M ST NW,13,2bcfeac7784011948b0cfde64bfde268,1171,,4389108
-8568674.79448915,4713543.97113074,12031982_12089112*1,12089112,2083.21508789,VARNUM ST NE & EASTERN AVE NE,13,7d60df33b70519c8851b3f05f5a09fa2,3150,,4389112
-8575209.21519126,4708166.23932142,11057852_11085732_21059601,11085732,188.22399902,THOMAS CIR NW & M ST NW & MASSACHUSETTS AVE NW Service Rd,13,528d6b9ec1269517d588606d6ed8f5eb,1365a,,4389128
-8575885.33533059,4708950.17894616,11001702_11072862,11001702,2489.42895508,17TH ST NW & Q ST NW,13,f3630c887c7f666c055c448e0b91a7cb,1080,,4389134
-8574040.92624595,4709162.32945332,11000702_11074162,11074162,1116.63000488,R ST NW & 7TH ST NW,13,c1f22af79b65ede691cd90329fad1b42,3025a,,4389153
-8568501.5384278,4711793.96142579,12002402_12051542_12075462,12002402,1577.6550293,24TH ST NE & KEARNY ST NE & RHODE ISLAND AVE NE,13,6a12df6645a4979cd31e5f902cbfe4f8,3249,,4389155
-8573415.73257494,4717712.15214705,11011572_11016382,11011572,180.875,ASPEN ST NW & BLAIR RD NW,13,3f8df3c0fd30a0354a18d7b760ec31d2,5112,,4389207
-8572256.19875591,4697523.15386011,13000102_13011702,13000102,2440.81811523,1ST ST SE & ATLANTIC ST SE,13,3aadfd1766141a126fa9996bdccbc407,4106,,4389218
-8569780.74173865,4706429.48125144,12001502_12019822,12019822,2262.36108398,C ST NE & 15TH ST NE,13,9518230eab523b9ff355ab8e03dcef25,3112,,4389224
-8571545.98443473,4706216.50113538,12000502_12025352,12025352,832.59197998,CONSTITUTION AVE NE & 5TH ST NE,13,03d21e4bb5e8f4640f2301d9d27d813d,3242,,4389229
-8570513.99789803,4713185.41931047,12001202_12084892,12084892,1226.47094727,TAYLOR ST NE & 12TH ST NE,13,f7774b4de3de83c02d10ca7a19919ff1,3217,,4389232
-8573707.9832162,4707519.42181684,11000502_11059602,11000502,701.75097656,5TH ST NW & MASSACHUSETTS AVE NW,13,2256dbd805c029c1b0ecead823b965ce,2035,,4389234
-8572922.91786709,4703991.75741932,14020282_14057852,14020282,127.96800232,CANAL ST SW & M ST SW,13,a2746d84d16c18618137242cfd29ef46,2174,,4389242
-8576436.28156702,4709631.52972521,11001902_11036722,11001902,2509.59204102,19TH ST NW & FLORIDA AVE NW,13,776358fa35d0da5e44b187ff22f11cdc,1108a,,4389248
-8572466.92641762,4706909.52489957,12000102_12024732_12059602,12000102,683.86102295,1ST ST NE & MASSACHUSETTS AVE NE & COLUMBUS CIR NE,13,e9f60dea081ddc8b9715a46442ef557e,2164,,4389250
-8570906.07658556,4705900.30693843,12000902_13000902_15031912,12000902,0,9TH ST NE & 9TH ST SE & EAST CAPITOL ST BN,13,d9d4901755802c1d2a17311af997bc68,4066,,4389254
-8579955.42754829,4716517.10234444,11025152_11062142,11025152,7668.90576172,CONNECTICUT AVE NW & MORRISON ST NW,13,92ccd7b90c56fb97c91bcbd208118baf,6166,,4389258
-8569987.36460387,4707386.88085839,12001402_12042442,12001402,1153.9510498,14TH ST NE & H ST NE,13,f29d35d7333074e5e5b3474089d9414e,3110,,4389273
-8573554.35892928,4705581.00662743,14000402_14047972,14047972,736.01501465,INDEPENDENCE AVE SW & 4TH ST SW,13,4e84d37abc12065f59436d824664cf98,2191,,4389274
-8568149.06216761,4710445.9255327,12002602_12015992,12015992,2705.69189453,BLADENSBURG RD NE & 26TH ST NE,13,b630b8b3cba27e7f57774a4e528562b9,3219,,4389276
-8570782.37295502,4706840.42973059,12001002_12059472,12059472,1042.91503906,MARYLAND AVE NE & 10TH ST NE,13,513bf866c3038b2f25e0244f41ff7ce6,3460,,4389286
-8574299.98898107,4705580.38559319,14047972_24000903_36005032,36005032,0,Ramp-36005032 & INDEPENDENCE AVE SW & 9TH ST SW Service Rd,13,e50cd6b8f33483e0b025b7ebc48c5c95,1212,,4389299
-8575654.73403929,4714875.98458083,11001602_11024502,11001602,5866.60595703,16TH ST NW & COLORADO AVE NW,13,3d48fc20e08c51a9b83eff42130015bb,5085,,4389318
-8579749.06923458,4710583.89658309,11003702_11020022,11003702,1391.26098633,37TH ST NW & CALVERT ST NW,13,e5dcd5d0cb5a4a64574d9e1daaf20e68,6132a,,4389330
-8573556.33482607,4706230.04160106,11000402_11069812,11069812,460.33700562,PENNSYLVANIA AVE NW & 4TH ST NW,13,ef9c7ba152152954c97a4bbef4cb20fd,2030,,4389351
-8571427.84593804,4706803.12879271,12000602_12031332,12000602,700.21502686,6TH ST NE & E ST NE,13,59c263a3be5a516a775554a7a552cf0a,3072,,4389360
-8570299.60107171,4704706.52693428,13001302_13038612_13069812,13069812,1486.82202148,PENNSYLVANIA AVE SE & 13TH ST SE & G ST SE,13,38c7ed27dd0789b2e9ce74f293ddeb0e,4045,,4389376
-8572227.914716,4696457.29707963,14000102_15081252,15081252,7557.85302734,SOUTH CAPITOL ST BN & 1ST ST SW,13,098a9098f6341cea8799fe2aa5a7400f,4182a,,4389389
-8566199.22111124,4706212.69446272,12010532_12016252_12061162,12061162,283.99798584,MINNESOTA AVE NE & ANACOSTIA RD NE & BLAINE ST NE,13,d46a046a29d68657d7de352e0c447e37,4277,,4389394
-8572064.00035383,4703995.09731713,13057852_13064282,13057852,428.61599731,M ST SE & NEW JERSEY AVE SE,13,e851d7bbe72632e7b8a4dc8ac00adb1f,2260,,4389410
-8574744.14024109,4715708.61581563,11040042_11058372,11058372,1700.31005859,MADISON ST NW & GEORGIA AVE NW,13,f40b15563c3184dd258a81cca27f1ae1,5137,,4389434
-8574897.9646613,4705209.81805663,14001302_14026912,14026912,1290.97802734,D ST SW & 13TH ST SW,13,5115b3622ec3c870154a06c02a32e5a6,1221,,4389444
-8575667.95809625,4708167.40813366,11001602_11057852,11001602,662.26599121,16TH ST NW & M ST NW,13,e21b530252631ffd92978189b09486c3,1054,,4389480
-8568729.71893592,4700348.87484048,13002202_13009362,13009362,2444.94091797,ALABAMA AVE SE & 22ND ST SE,13,1e25852a68224f01f7e77e4b6def8adb,4195,,4389484
-8571154.20401955,4714798.92355697,12039062_12081442,12081442,5197.33886719,SOUTH DAKOTA AVE NE & GALLATIN ST NE,13,9851e2d6627a5512e5452b912803be40,3254,,4389503
-8577863.970412,4711893.35931757,11025152_11029182,11029182,0,DEVONSHIRE PL NW & CONNECTICUT AVE NW,13,044264829ac09cce2f44ed160d013186,6067,,4389506
-8569942.51706393,4706199.09565947,12065392_36003352,36003352,38.9109993,Ramp-36003352 & NORTH CAROLINA AVE NE,14,084a2f976b909c67301bfa56d2bd1fdb,3109,,4389513
-8575345.71987672,4707549.2761532,11001502_11047772,11047772,1928.35900879,I ST NW & 15TH ST NW,13,90dd85f57a902179ad4c2f066b190b19,1035,,4389515
-8576352.63528764,4710600.55423906,11001802_11009102_11024632,11024632,2368.35302734,COLUMBIA RD NW & 18TH ST NW & ADAMS MILL RD NW,13,fc874862aeed96ecdd8d6a4e5fbf1e42,6001,,4389520
-8573834.96695154,4713372.04954491,11064222_11088012,11088012,587.83300781,UPSHUR ST NW & NEW HAMPSHIRE AVE NW,13,a1b5b2f6d631860c609bd96f2b9d5e74,5158,,4389525
-8580733.94847621,4714213.98084894,11004202_11009492,11009492,2553.09106445,ALBEMARLE ST NW & 42ND ST NW,13,7bec4829b91436dc68b6f5627137a031,6042,,4389545
-8574038.82122021,4710075.41759693,11040042_11090152,11090152,1114.89294434,W ST NW & GEORGIA AVE NW,13,65fdc4d3f6da54f5a8519980b1366ab9,5148,,4389554
-8573533.85090684,4709161.88484322,11064282_11074162,11064282,2369.83007813,NEW JERSEY AVE NW & R ST NW,13,b2f3a0add3dad7c3ea6ba64313dec594,3028,,4389560
-8581299.09492353,4709465.97335868,11037892_58001852,11037892,1244.20703125,FOXHALL RD NW & Driveway-58001852,13,7fa787d598182ac1754e4e6fa8e77acd,6260,,4389577
